latitude	sun_angle	spring_eq_DOY	start_spring_eq	end_spring_eq	eqlength_spring	aut_eq_DOY	start_aut_eq	end_aut_eq	eqlength_autumn
-19	-3.75	81	58	106	48	263	239	287	48
-19	-3.5	81	57	105	48	263	239	287	48
-19	-3.25	82	58	106	48	263	239	287	48
-19	-3	81	57	105	48	264	240	288	48
-19	-2.75	81	57	105	48	264	240	288	48
-19	-2.5	81	57	105	48	264	240	288	48
-19	-2.25	80	56	104	48	264	240	288	48
-19	-2	80	56	104	48	264	240	288	48
-19	-1.75	81	57	105	48	264	240	288	48
-19	-1.5	80	56	104	48	265	241	289	48
-19	-1.25	80	56	104	48	265	241	289	48
-19	-1	80	56	104	48	265	241	289	48
-19	-0.75	79	56	104	48	265	241	289	48
-19	-0.5	79	55	103	48	265	241	289	48
-19	-0.25	80	56	104	48	265	241	289	48
-19	0	79	55	103	48	266	242	290	48
-18	-7	83	59	108	49	261	237	286	49
-18	-6.75	83	59	108	49	262	237	286	49
-18	-6.5	83	58	107	49	262	237	286	49
-18	-6.25	83	58	107	49	262	237	286	49
-18	-6	83	58	107	49	262	238	287	49
-18	-5.75	82	58	107	49	262	238	287	49
-18	-5.5	82	58	106	48	262	238	287	49
-18	-5.25	83	58	107	49	262	238	287	49
-18	-5	82	57	106	49	262	238	287	49
-18	-4.75	82	57	106	49	263	238	287	49
-18	-4.5	82	58	106	48	263	239	287	48
-18	-4.25	81	57	106	49	263	239	287	48
-18	-4	81	57	106	49	263	239	288	49
-18	-3.75	81	57	106	49	263	239	288	49
-18	-3.5	81	57	105	48	263	239	288	49
-18	-3.25	81	57	106	49	264	239	288	49
-18	-3	81	56	105	49	264	240	288	48
-18	-2.75	81	56	105	49	264	240	288	48
-18	-2.5	81	57	105	48	264	240	288	48
-18	-2.25	80	56	104	48	264	240	288	48
-18	-2	80	56	104	48	264	240	288	48
-18	-1.75	81	56	105	49	264	240	289	49
-18	-1.5	80	56	104	48	265	241	289	48
-18	-1.25	80	56	104	48	265	241	289	48
-18	-1	80	56	104	48	265	241	289	48
-18	-0.75	79	55	104	49	265	241	289	48
-18	-0.5	79	55	103	48	265	241	289	48
-18	-0.25	80	56	104	48	265	241	289	48
-18	0	79	55	103	48	266	242	290	48
-17	-7	83	58	107	49	262	237	286	49
-17	-6.75	83	59	108	49	262	237	286	49
-17	-6.5	83	58	107	49	262	237	286	49
-17	-6.25	82	58	107	49	262	237	286	49
-17	-6	83	58	107	49	262	238	287	49
-17	-5.75	82	58	107	49	262	238	287	49
-17	-5.5	82	57	107	50	262	238	287	49
-17	-5.25	82	58	107	49	263	238	287	49
-17	-5	82	57	106	49	263	238	287	49
-17	-4.75	82	57	106	49	263	238	287	49
-17	-4.5	82	57	107	50	263	238	288	50
-17	-4.25	81	57	106	49	263	238	288	50
-17	-4	81	57	106	49	263	239	288	49
-17	-3.75	81	57	106	49	263	239	288	49
-17	-3.5	81	56	106	50	263	239	288	49
-17	-3.25	81	57	106	49	264	239	288	49
-17	-3	81	56	105	49	264	239	289	50
-17	-2.75	80	56	105	49	264	239	289	50
-17	-2.5	81	56	106	50	264	239	289	50
-17	-2.25	80	55	105	50	264	239	289	50
-17	-2	80	55	105	50	264	239	289	50
-17	-1.75	80	56	105	49	265	240	289	49
-17	-1.5	80	55	105	50	265	240	290	50
-17	-1.25	80	55	105	50	265	240	290	50
-17	-1	80	55	105	50	265	240	290	50
-17	-0.75	79	55	104	49	265	240	290	50
-17	-0.5	79	54	104	50	265	240	290	50
-17	-0.25	80	55	105	50	265	240	290	50
-17	0	79	54	104	50	266	241	291	50
-16	-7	83	58	107	49	262	237	287	50
-16	-6.75	83	58	108	50	262	237	287	50
-16	-6.5	82	57	107	50	262	237	287	50
-16	-6.25	82	57	107	50	262	237	287	50
-16	-6	83	57	107	50	262	238	288	50
-16	-5.75	82	57	107	50	262	238	288	50
-16	-5.5	82	57	107	50	263	238	288	50
-16	-5.25	82	57	107	50	263	238	288	50
-16	-5	82	56	106	50	263	238	288	50
-16	-4.75	81	56	106	50	263	238	288	50
-16	-4.5	82	57	107	50	263	238	288	50
-16	-4.25	81	56	106	50	263	238	288	50
-16	-4	81	56	106	50	263	239	289	50
-16	-3.75	81	56	106	50	264	239	289	50
-16	-3.5	81	56	106	50	264	239	289	50
-16	-3.25	81	56	106	50	264	239	289	50
-16	-3	81	55	105	50	264	239	289	50
-16	-2.75	80	55	105	50	264	239	289	50
-16	-2.5	81	56	106	50	264	239	289	50
-16	-2.25	80	55	105	50	264	239	289	50
-16	-2	80	55	105	50	264	239	289	50
-16	-1.75	80	55	105	50	265	240	290	50
-16	-1.5	80	55	105	50	265	240	290	50
-16	-1.25	80	55	105	50	265	240	290	50
-16	-1	80	55	105	50	265	240	290	50
-16	-0.75	79	54	104	50	265	240	290	50
-16	-0.5	79	54	104	50	265	240	290	50
-16	-0.25	80	55	105	50	265	240	290	50
-16	0	79	54	104	50	266	241	291	50
-15	-7	82	57	107	50	262	237	287	50
-15	-6.75	83	58	108	50	262	237	287	50
-15	-6.5	82	57	107	50	262	237	287	50
-15	-6.25	82	57	107	50	262	237	287	50
-15	-6	82	57	107	50	263	238	288	50
-15	-5.75	82	57	107	50	263	238	288	50
-15	-5.5	82	57	107	50	263	238	288	50
-15	-5.25	82	57	107	50	263	238	288	50
-15	-5	81	56	106	50	263	238	288	50
-15	-4.75	81	56	106	50	263	238	288	50
-15	-4.5	82	57	107	50	263	238	288	50
-15	-4.25	81	56	106	50	263	238	288	50
-15	-4	81	56	106	50	264	239	289	50
-15	-3.75	81	56	106	50	264	239	289	50
-15	-3.5	81	56	106	50	264	239	289	50
-15	-3.25	81	56	106	50	264	239	289	50
-15	-3	80	55	105	50	264	239	289	50
-15	-2.75	80	55	105	50	264	239	289	50
-15	-2.5	81	56	106	50	264	239	289	50
-15	-2.25	80	55	105	50	264	239	289	50
-15	-2	80	55	105	50	264	239	289	50
-15	-1.75	80	55	105	50	265	240	290	50
-15	-1.5	80	55	105	50	265	240	290	50
-15	-1.25	80	55	105	50	265	240	290	50
-15	-1	80	55	105	50	265	240	290	50
-15	-0.75	79	54	104	50	265	240	290	50
-15	-0.5	79	54	104	50	265	240	290	50
-15	-0.25	80	55	105	50	265	240	290	50
-15	0	79	54	104	50	266	241	291	50
-14	-7	82	57	107	50	262	237	287	50
-14	-6.75	83	58	108	50	262	237	287	50
-14	-6.5	82	57	107	50	262	237	287	50
-14	-6.25	82	57	107	50	263	237	287	50
-14	-6	82	57	107	50	263	238	288	50
-14	-5.75	82	57	107	50	263	238	288	50
-14	-5.5	81	57	107	50	263	238	288	50
-14	-5.25	82	57	107	50	263	238	288	50
-14	-5	81	56	106	50	263	238	288	50
-14	-4.75	81	56	106	50	263	238	288	50
-14	-4.5	82	57	107	50	263	238	288	50
-14	-4.25	81	56	106	50	263	238	288	50
-14	-4	81	56	106	50	264	239	289	50
-14	-3.75	81	56	106	50	264	239	289	50
-14	-3.5	81	56	106	50	264	239	289	50
-14	-3.25	81	56	106	50	264	239	289	50
-14	-3	80	55	105	50	264	239	289	50
-14	-2.75	80	55	105	50	264	239	289	50
-14	-2.5	81	56	106	50	264	239	289	50
-14	-2.25	80	55	105	50	265	239	289	50
-14	-2	80	55	105	50	265	239	289	50
-14	-1.75	80	55	105	50	265	240	290	50
-14	-1.5	80	55	105	50	265	240	290	50
-14	-1.25	80	55	105	50	265	240	290	50
-14	-1	80	55	105	50	265	240	290	50
-14	-0.75	79	54	104	50	265	240	290	50
-14	-0.5	79	54	104	50	265	240	290	50
-14	-0.25	80	55	105	50	265	240	290	50
-14	0	79	54	104	50	266	241	291	50
-13	-7	82	56	107	51	262	237	288	51
-13	-6.75	82	57	108	51	263	237	288	51
-13	-6.5	82	56	107	51	263	237	288	51
-13	-6.25	82	56	107	51	263	237	288	51
-13	-6	82	56	107	51	263	238	289	51
-13	-5.75	81	56	107	51	263	238	289	51
-13	-5.5	81	56	107	51	263	238	289	51
-13	-5.25	82	56	107	51	263	238	289	51
-13	-5	81	56	106	50	263	238	289	51
-13	-4.75	81	55	106	51	263	238	289	51
-13	-4.5	81	56	107	51	264	238	289	51
-13	-4.25	81	55	106	51	264	238	289	51
-13	-4	81	55	106	51	264	239	289	50
-13	-3.75	81	55	106	51	264	239	289	50
-13	-3.5	80	55	106	51	264	239	289	50
-13	-3.25	81	56	106	50	264	239	289	50
-13	-3	80	55	105	50	264	239	290	51
-13	-2.75	80	55	105	50	264	239	290	51
-13	-2.5	81	55	106	51	264	239	290	51
-13	-2.25	80	55	105	50	265	239	290	51
-13	-2	80	55	105	50	265	239	290	51
-13	-1.75	80	55	105	50	265	240	290	50
-13	-1.5	80	55	105	50	265	240	290	50
-13	-1.25	79	54	105	51	265	240	290	50
-13	-1	80	55	105	50	265	240	290	50
-13	-0.75	79	54	104	50	265	240	290	50
-13	-0.5	79	54	104	50	265	240	290	50
-13	-0.25	80	55	105	50	265	240	290	50
-13	0	79	54	104	50	266	241	291	50
-12	-7	82	56	107	51	263	237	288	51
-12	-6.75	82	57	108	51	263	237	288	51
-12	-6.5	82	56	107	51	263	237	288	51
-12	-6.25	81	56	107	51	263	237	288	51
-12	-6	82	56	107	51	263	238	289	51
-12	-5.75	81	56	107	51	263	238	289	51
-12	-5.5	81	56	107	51	263	238	289	51
-12	-5.25	82	56	107	51	263	238	289	51
-12	-5	81	55	107	52	263	238	289	51
-12	-4.75	81	55	106	51	264	238	289	51
-12	-4.5	81	56	107	51	264	238	289	51
-12	-4.25	81	55	106	51	264	238	289	51
-12	-4	80	55	106	51	264	238	290	52
-12	-3.75	80	55	106	51	264	238	290	52
-12	-3.5	80	55	106	51	264	238	290	52
-12	-3.25	81	55	107	52	264	238	290	52
-12	-3	80	54	106	52	264	239	290	51
-12	-2.75	80	54	106	52	264	239	290	51
-12	-2.5	80	55	106	51	265	239	290	51
-12	-2.25	80	54	106	52	265	239	290	51
-12	-2	80	54	106	52	265	239	290	51
-12	-1.75	80	54	106	52	265	239	291	52
-12	-1.5	80	54	106	52	265	239	291	52
-12	-1.25	79	54	105	51	265	239	291	52
-12	-1	80	54	106	52	265	239	291	52
-12	-0.75	79	53	105	52	265	239	291	52
-12	-0.5	79	53	105	52	265	239	291	52
-12	-0.25	80	54	106	52	265	239	291	52
-12	0	79	53	105	52	266	240	292	52
-11	-7	81	55	107	52	263	237	289	52
-11	-6.75	82	56	108	52	263	237	289	52
-11	-6.5	81	55	107	52	263	237	289	52
-11	-6.25	81	55	107	52	263	237	289	52
-11	-6	82	55	107	52	263	238	290	52
-11	-5.75	81	55	107	52	263	238	290	52
-11	-5.5	81	55	107	52	264	238	290	52
-11	-5.25	81	55	107	52	264	238	290	52
-11	-5	81	55	107	52	264	238	290	52
-11	-4.75	81	54	106	52	264	238	290	52
-11	-4.5	81	55	107	52	264	238	290	52
-11	-4.25	81	54	106	52	264	238	290	52
-11	-4	80	54	106	52	264	238	290	52
-11	-3.75	80	54	106	52	264	238	290	52
-11	-3.5	80	54	106	52	264	238	290	52
-11	-3.25	81	55	107	52	264	238	290	52
-11	-3	80	54	106	52	264	239	291	52
-11	-2.75	80	54	106	52	264	239	291	52
-11	-2.5	80	54	106	52	265	239	291	52
-11	-2.25	80	54	106	52	265	239	291	52
-11	-2	80	54	106	52	265	239	291	52
-11	-1.75	80	54	106	52	265	239	291	52
-11	-1.5	80	54	106	52	265	239	291	52
-11	-1.25	79	53	105	52	265	239	291	52
-11	-1	80	54	106	52	265	239	291	52
-11	-0.75	79	53	105	52	265	239	291	52
-11	-0.5	79	53	105	52	265	239	291	52
-11	-0.25	80	54	106	52	265	239	291	52
-11	0	79	53	105	52	266	240	292	52
-10	-7	81	55	107	52	263	237	289	52
-10	-6.75	82	56	108	52	263	237	289	52
-10	-6.5	81	55	107	52	263	237	289	52
-10	-6.25	81	55	107	52	263	237	289	52
-10	-6	81	55	107	52	264	238	290	52
-10	-5.75	81	55	107	52	264	238	290	52
-10	-5.5	81	55	107	52	264	238	290	52
-10	-5.25	81	55	107	52	264	238	290	52
-10	-5	81	55	107	52	264	238	290	52
-10	-4.75	80	54	106	52	264	238	290	52
-10	-4.5	81	55	107	52	264	238	290	52
-10	-4.25	80	54	106	52	264	238	290	52
-10	-4	80	54	106	52	264	238	290	52
-10	-3.75	80	54	106	52	264	238	290	52
-10	-3.5	80	54	106	52	264	238	290	52
-10	-3.25	81	55	107	52	264	238	290	52
-10	-3	80	54	106	52	265	239	291	52
-10	-2.75	80	54	106	52	265	239	291	52
-10	-2.5	80	54	106	52	265	239	291	52
-10	-2.25	80	54	106	52	265	239	291	52
-10	-2	80	54	106	52	265	239	291	52
-10	-1.75	80	54	106	52	265	239	291	52
-10	-1.5	80	54	106	52	265	239	291	52
-10	-1.25	79	53	105	52	265	239	291	52
-10	-1	80	54	106	52	265	239	291	52
-10	-0.75	79	53	105	52	265	239	291	52
-10	-0.5	79	53	105	52	265	239	291	52
-10	-0.25	80	54	106	52	265	239	291	52
-10	0	79	53	105	52	266	240	292	52
-9	-7	81	55	107	52	263	237	289	52
-9	-6.75	81	56	108	52	264	237	289	52
-9	-6.5	81	55	107	52	264	237	289	52
-9	-6.25	81	55	107	52	264	237	289	52
-9	-6	81	55	107	52	264	238	290	52
-9	-5.75	81	55	107	52	264	238	290	52
-9	-5.5	81	55	107	52	264	238	290	52
-9	-5.25	81	55	107	52	264	238	290	52
-9	-5	80	55	107	52	264	238	290	52
-9	-4.75	80	54	106	52	264	238	290	52
-9	-4.5	81	55	107	52	264	238	290	52
-9	-4.25	80	54	106	52	264	238	290	52
-9	-4	80	54	106	52	264	238	290	52
-9	-3.75	80	54	106	52	264	238	290	52
-9	-3.5	80	54	106	52	264	238	290	52
-9	-3.25	80	55	107	52	265	238	290	52
-9	-3	80	54	106	52	265	239	291	52
-9	-2.75	80	54	106	52	265	239	291	52
-9	-2.5	80	54	106	52	265	239	291	52
-9	-2.25	80	54	106	52	265	239	291	52
-9	-2	80	54	106	52	265	239	291	52
-9	-1.75	80	54	106	52	265	239	291	52
-9	-1.5	79	54	106	52	265	239	291	52
-9	-1.25	79	53	105	52	265	239	291	52
-9	-1	80	54	106	52	265	239	291	52
-9	-0.75	79	53	105	52	265	239	291	52
-9	-0.5	79	53	105	52	265	239	291	52
-9	-0.25	80	54	106	52	265	239	291	52
-9	0	79	53	105	52	266	240	292	52
-8	-7	81	54	107	53	264	237	290	53
-8	-6.75	81	55	108	53	264	237	290	53
-8	-6.5	81	54	107	53	264	237	290	53
-8	-6.25	81	54	107	53	264	237	290	53
-8	-6	81	54	107	53	264	238	291	53
-8	-5.75	80	54	107	53	264	238	291	53
-8	-5.5	80	54	107	53	264	238	291	53
-8	-5.25	81	54	107	53	264	238	291	53
-8	-5	80	54	107	53	264	238	291	53
-8	-4.75	80	54	106	52	264	238	291	53
-8	-4.5	81	54	107	53	264	238	291	53
-8	-4.25	80	54	106	52	264	238	291	53
-8	-4	80	54	106	52	264	238	291	53
-8	-3.75	80	54	106	52	265	238	291	53
-8	-3.5	80	54	106	52	265	238	291	53
-8	-3.25	80	54	107	53	265	238	291	53
-8	-3	80	54	106	52	265	239	291	52
-8	-2.75	80	53	106	53	265	239	291	52
-8	-2.5	80	54	106	52	265	239	291	52
-8	-2.25	80	53	106	53	265	239	291	52
-8	-2	80	53	106	53	265	239	291	52
-8	-1.75	80	54	106	52	265	239	291	52
-8	-1.5	79	53	106	53	265	239	291	52
-8	-1.25	79	53	105	52	265	239	291	52
-8	-1	80	54	106	52	265	239	291	52
-8	-0.75	79	53	105	52	265	239	291	52
-8	-0.5	79	53	105	52	265	239	291	52
-8	-0.25	80	54	106	52	265	239	291	52
-8	0	79	53	105	52	266	240	292	52
-7	-7	81	54	107	53	264	237	290	53
-7	-6.75	81	55	108	53	264	237	290	53
-7	-6.5	80	54	107	53	264	237	290	53
-7	-6.25	80	54	107	53	264	237	290	53
-7	-6	81	54	107	53	264	238	291	53
-7	-5.75	80	54	107	53	264	238	291	53
-7	-5.5	80	54	107	53	264	238	291	53
-7	-5.25	81	54	107	53	264	238	291	53
-7	-5	80	54	107	53	264	238	291	53
-7	-4.75	80	53	107	54	264	238	291	53
-7	-4.5	81	54	107	53	264	238	291	53
-7	-4.25	80	53	107	54	264	238	291	53
-7	-4	80	53	107	54	265	238	291	53
-7	-3.75	80	53	107	54	265	238	291	53
-7	-3.5	80	53	107	54	265	238	291	53
-7	-3.25	80	54	107	53	265	238	291	53
-7	-3	80	53	107	54	265	238	292	54
-7	-2.75	80	53	106	53	265	238	292	54
-7	-2.5	80	53	107	54	265	238	292	54
-7	-2.25	80	53	106	53	265	238	292	54
-7	-2	79	53	106	53	265	238	292	54
-7	-1.75	80	53	107	54	265	238	292	54
-7	-1.5	79	53	106	53	265	238	292	54
-7	-1.25	79	52	106	54	265	238	292	54
-7	-1	80	53	107	54	265	238	292	54
-7	-0.75	79	52	106	54	265	238	292	54
-7	-0.5	79	52	106	54	265	238	292	54
-7	-0.25	80	53	107	54	265	238	292	54
-7	0	79	52	106	54	266	239	293	54
-6	-7	80	53	107	54	264	237	291	54
-6	-6.75	81	54	108	54	264	237	291	54
-6	-6.5	80	53	107	54	264	237	291	54
-6	-6.25	80	53	107	54	264	237	291	54
-6	-6	81	53	107	54	264	238	292	54
-6	-5.75	80	53	107	54	264	238	292	54
-6	-5.5	80	53	107	54	264	238	292	54
-6	-5.25	81	53	107	54	264	238	292	54
-6	-5	80	53	107	54	264	238	292	54
-6	-4.75	80	53	107	54	265	238	292	54
-6	-4.5	80	53	107	54	265	238	292	54
-6	-4.25	80	53	107	54	265	238	292	54
-6	-4	80	53	107	54	265	238	292	54
-6	-3.75	80	53	107	54	265	238	292	54
-6	-3.5	80	53	107	54	265	238	292	54
-6	-3.25	80	53	107	54	265	238	292	54
-6	-3	80	53	107	54	265	238	292	54
-6	-2.75	80	52	106	54	265	238	292	54
-6	-2.5	80	53	107	54	265	238	292	54
-6	-2.25	79	52	106	54	265	238	292	54
-6	-2	79	52	106	54	265	238	292	54
-6	-1.75	80	53	107	54	265	238	292	54
-6	-1.5	79	52	106	54	265	238	292	54
-6	-1.25	79	52	106	54	265	238	292	54
-6	-1	80	53	107	54	265	238	292	54
-6	-0.75	79	52	106	54	265	238	292	54
-6	-0.5	79	52	106	54	265	238	292	54
-6	-0.25	80	53	107	54	265	238	292	54
-6	0	79	52	106	54	266	239	293	54
-5	-7	80	53	107	54	264	237	291	54
-5	-6.75	81	54	108	54	264	237	291	54
-5	-6.5	80	53	107	54	264	237	291	54
-5	-6.25	80	53	107	54	264	237	291	54
-5	-6	80	53	107	54	265	238	292	54
-5	-5.75	80	53	107	54	265	238	292	54
-5	-5.5	80	53	107	54	265	238	292	54
-5	-5.25	80	53	107	54	265	238	292	54
-5	-5	80	53	107	54	265	238	292	54
-5	-4.75	80	53	107	54	265	238	292	54
-5	-4.5	80	53	107	54	265	238	292	54
-5	-4.25	80	53	107	54	265	238	292	54
-5	-4	80	53	107	54	265	238	292	54
-5	-3.75	80	53	107	54	265	238	292	54
-5	-3.5	80	53	107	54	265	238	292	54
-5	-3.25	80	53	107	54	265	238	292	54
-5	-3	80	53	107	54	265	238	292	54
-5	-2.75	79	52	106	54	265	238	292	54
-5	-2.5	80	53	107	54	265	238	292	54
-5	-2.25	79	52	106	54	265	238	292	54
-5	-2	79	52	106	54	265	238	292	54
-5	-1.75	80	53	107	54	265	238	292	54
-5	-1.5	79	52	106	54	265	238	292	54
-5	-1.25	79	52	106	54	265	238	292	54
-5	-1	80	53	107	54	265	238	292	54
-5	-0.75	79	52	106	54	265	238	292	54
-5	-0.5	79	52	106	54	265	238	292	54
-5	-0.25	80	53	107	54	265	238	292	54
-5	0	79	52	106	54	266	239	293	54
-4	-7	80	53	107	54	265	237	291	54
-4	-6.75	80	54	108	54	265	237	291	54
-4	-6.5	80	53	107	54	265	237	291	54
-4	-6.25	80	53	107	54	265	237	291	54
-4	-6	80	53	107	54	265	238	292	54
-4	-5.75	80	53	107	54	265	238	292	54
-4	-5.5	80	53	107	54	265	238	292	54
-4	-5.25	80	53	107	54	265	238	292	54
-4	-5	80	53	107	54	265	238	292	54
-4	-4.75	80	53	107	54	265	238	292	54
-4	-4.5	80	53	107	54	265	238	292	54
-4	-4.25	80	53	107	54	265	238	292	54
-4	-4	80	53	107	54	265	238	292	54
-4	-3.75	80	53	107	54	265	238	292	54
-4	-3.5	79	53	107	54	265	238	292	54
-4	-3.25	80	53	107	54	265	238	292	54
-4	-3	79	53	107	54	265	238	292	54
-4	-2.75	79	52	106	54	265	238	292	54
-4	-2.5	80	53	107	54	265	238	292	54
-4	-2.25	79	52	106	54	265	238	292	54
-4	-2	79	52	106	54	265	238	292	54
-4	-1.75	80	53	107	54	265	238	292	54
-4	-1.5	79	52	106	54	265	238	292	54
-4	-1.25	79	52	106	54	265	238	292	54
-4	-1	80	53	107	54	265	238	292	54
-4	-0.75	79	52	106	54	265	238	292	54
-4	-0.5	79	52	106	54	265	238	292	54
-4	-0.25	80	53	107	54	265	238	292	54
-4	0	79	52	106	54	266	239	293	54
-3	-7	80	53	107	54	265	238	292	54
-3	-6.75	80	54	108	54	265	238	292	54
-3	-6.5	80	53	107	54	265	238	292	54
-3	-6.25	80	53	107	54	265	238	292	54
-3	-6	80	53	107	54	265	238	292	54
-3	-5.75	80	53	107	54	265	238	292	54
-3	-5.5	80	53	107	54	265	238	292	54
-3	-5.25	80	53	107	54	265	238	292	54
-3	-5	79	53	107	54	265	238	292	54
-3	-4.75	79	53	107	54	265	238	292	54
-3	-4.5	80	53	107	54	265	238	292	54
-3	-4.25	79	53	107	54	265	238	292	54
-3	-4	79	53	107	54	265	238	292	54
-3	-3.75	79	53	107	54	265	238	292	54
-3	-3.5	79	53	107	54	265	238	292	54
-3	-3.25	80	53	107	54	265	238	292	54
-3	-3	79	53	107	54	265	238	292	54
-3	-2.75	79	52	106	54	265	238	292	54
-3	-2.5	80	53	107	54	265	238	292	54
-3	-2.25	79	52	106	54	265	238	292	54
-3	-2	79	52	106	54	265	238	292	54
-3	-1.75	80	53	107	54	265	238	292	54
-3	-1.5	79	52	106	54	265	238	292	54
-3	-1.25	79	52	106	54	265	238	292	54
-3	-1	80	53	107	54	265	238	292	54
-3	-0.75	79	52	106	54	265	238	292	54
-3	-0.5	79	52	106	54	265	238	292	54
-3	-0.25	80	53	107	54	265	238	292	54
-3	0	79	52	106	54	266	239	293	54
-2	-7	79	52	106	54	265	238	292	54
-2	-6.75	80	53	107	54	265	238	292	54
-2	-6.5	79	52	106	54	265	238	292	54
-2	-6.25	79	52	106	54	265	238	292	54
-2	-6	80	53	107	54	265	239	293	54
-2	-5.75	79	52	106	54	265	239	293	54
-2	-5.5	79	52	106	54	265	239	293	54
-2	-5.25	80	53	107	54	265	239	293	54
-2	-5	79	52	106	54	265	239	293	54
-2	-4.75	79	52	106	54	265	239	293	54
-2	-4.5	80	53	107	54	265	239	293	54
-2	-4.25	79	52	106	54	265	239	293	54
-2	-4	79	52	106	54	265	239	293	54
-2	-3.75	79	52	106	54	265	239	293	54
-2	-3.5	79	52	106	54	265	239	293	54
-2	-3.25	80	53	107	54	265	239	293	54
-2	-3	79	52	106	54	265	239	293	54
-2	-2.75	79	52	106	54	265	239	293	54
-2	-2.5	80	53	107	54	265	239	293	54
-2	-2.25	79	52	106	54	265	239	293	54
-2	-2	79	52	106	54	265	239	293	54
-2	-1.75	80	53	107	54	265	239	293	54
-2	-1.5	79	52	106	54	265	239	293	54
-2	-1.25	79	52	106	54	265	239	293	54
-2	-1	80	53	107	54	265	239	293	54
-2	-0.75	79	52	106	54	265	239	293	54
-2	-0.5	79	52	106	54	265	239	293	54
-2	-0.25	80	53	107	54	265	239	293	54
-2	0	79	52	106	54	266	239	293	54
-1	-7	79	52	106	54	265	239	293	54
-1	-6.75	80	53	107	54	265	239	293	54
-1	-6.5	79	52	106	54	265	239	293	54
-1	-6.25	79	52	106	54	265	239	293	54
-1	-6	80	53	107	54	265	239	293	54
-1	-5.75	79	52	106	54	265	239	293	54
-1	-5.5	79	52	106	54	265	239	293	54
-1	-5.25	80	53	107	54	265	239	293	54
-1	-5	79	52	106	54	265	239	293	54
-1	-4.75	79	52	106	54	265	239	293	54
-1	-4.5	80	53	107	54	265	239	293	54
-1	-4.25	79	52	106	54	265	239	293	54
-1	-4	79	52	106	54	265	239	293	54
-1	-3.75	79	52	106	54	265	239	293	54
-1	-3.5	79	52	106	54	265	239	293	54
-1	-3.25	80	53	107	54	265	239	293	54
-1	-3	79	52	106	54	265	239	293	54
-1	-2.75	79	52	106	54	265	239	293	54
-1	-2.5	80	53	107	54	265	239	293	54
-1	-2.25	79	52	106	54	265	239	293	54
-1	-2	79	52	106	54	265	239	293	54
-1	-1.75	80	53	107	54	265	239	293	54
-1	-1.5	79	52	106	54	265	239	293	54
-1	-1.25	79	52	106	54	265	239	293	54
-1	-1	80	53	107	54	265	239	293	54
-1	-0.75	79	52	106	54	265	239	293	54
-1	-0.5	79	52	106	54	265	239	293	54
-1	-0.25	80	53	107	54	265	239	293	54
-1	0	79	52	106	54	266	239	293	54
0	-7	79	52	106	54	266	239	293	54
0	-6.75	80	53	107	54	266	239	293	54
0	-6.5	79	52	106	54	266	239	293	54
0	-6.25	79	52	106	54	266	239	293	54
0	-6	80	53	107	54	266	239	293	54
0	-5.75	79	52	106	54	266	239	293	54
0	-5.5	79	52	106	54	266	239	293	54
0	-5.25	80	53	107	54	266	239	293	54
0	-5	79	52	106	54	266	239	293	54
0	-4.75	79	52	106	54	266	239	293	54
0	-4.5	80	53	107	54	266	239	293	54
0	-4.25	79	52	106	54	266	239	293	54
0	-4	79	52	106	54	266	239	293	54
0	-3.75	79	52	106	54	266	239	293	54
0	-3.5	79	52	106	54	266	239	293	54
0	-3.25	80	53	107	54	266	239	293	54
0	-3	79	52	106	54	266	239	293	54
0	-2.75	79	52	106	54	266	239	293	54
0	-2.5	80	53	107	54	266	239	293	54
0	-2.25	79	52	106	54	266	239	293	54
0	-2	79	52	106	54	266	239	293	54
0	-1.75	80	53	107	54	266	239	293	54
0	-1.5	79	52	106	54	266	239	293	54
0	-1.25	79	52	106	54	266	239	293	54
0	-1	80	53	107	54	266	239	293	54
0	-0.75	79	52	106	54	266	239	293	54
0	-0.5	79	52	106	54	266	239	293	54
0	-0.25	80	53	107	54	266	239	293	54
0	0	79	52	106	54	266	239	293	54
1	-7	79	52	106	54	266	239	293	54
1	-6.75	79	53	107	54	266	239	293	54
1	-6.5	79	52	106	54	266	239	293	54
1	-6.25	79	52	106	54	266	239	293	54
1	-6	79	53	107	54	266	239	293	54
1	-5.75	79	52	106	54	266	239	293	54
1	-5.5	79	52	106	54	266	239	293	54
1	-5.25	79	53	107	54	266	239	293	54
1	-5	79	52	106	54	266	239	293	54
1	-4.75	79	52	106	54	266	239	293	54
1	-4.5	79	53	107	54	266	239	293	54
1	-4.25	79	52	106	54	266	239	293	54
1	-4	79	52	106	54	266	239	293	54
1	-3.75	79	52	106	54	266	239	293	54
1	-3.5	79	52	106	54	266	239	293	54
1	-3.25	79	53	107	54	266	239	293	54
1	-3	79	52	106	54	266	239	293	54
1	-2.75	79	52	106	54	266	239	293	54
1	-2.5	79	53	107	54	266	239	293	54
1	-2.25	79	52	106	54	266	239	293	54
1	-2	79	52	106	54	266	239	293	54
1	-1.75	79	53	107	54	266	239	293	54
1	-1.5	79	52	106	54	266	239	293	54
1	-1.25	79	52	106	54	266	239	293	54
1	-1	79	53	107	54	266	239	293	54
1	-0.75	79	52	106	54	266	239	293	54
1	-0.5	79	52	106	54	266	239	293	54
1	-0.25	79	53	107	54	266	239	293	54
1	0	79	52	106	54	266	239	293	54
2	-7	79	52	106	54	266	239	293	54
